Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12
Data,4,record,timestamp,1096706195,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,87,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706196,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,88,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706197,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,87,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706198,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,86,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706199,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,87,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706200,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,105,bpm,cadence,87,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706201,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,105,bpm,cadence,87,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706202,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,87,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706203,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,87,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706204,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,86,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706205,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,86,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706206,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,87,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706207,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,88,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706208,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,105,bpm,cadence,88,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706209,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,107,bpm,cadence,87,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706210,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,107,bpm,cadence,87,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706211,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,107,bpm,cadence,86,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706212,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,108,bpm,cadence,86,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706213,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,108,bpm,cadence,86,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706214,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,108,bpm,cadence,86,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706215,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,108,bpm,cadence,87,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706216,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,107,bpm,cadence,87,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706217,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,106,bpm,cadence,87,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706218,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,105,bpm,cadence,86,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706219,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,85,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706220,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,86,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706221,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,87,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706222,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,86,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706223,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,87,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706224,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,89,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706225,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,89,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706226,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,102,bpm,cadence,88,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706227,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,102,bpm,cadence,87,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706228,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,87,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706229,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,102,bpm,cadence,86,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706230,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,87,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706231,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,102,bpm,cadence,87,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706232,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,86,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706233,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,86,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706234,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,87,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706235,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,102,bpm,cadence,87,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706236,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,102,bpm,cadence,87,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706237,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,100,bpm,cadence,87,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706238,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,100,bpm,cadence,87,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706239,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,99,bpm,cadence,87,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706240,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,99,bpm,cadence,87,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706241,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,99,bpm,cadence,86,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706242,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,100,bpm,cadence,86,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706243,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,101,bpm,cadence,87,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706244,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,100,bpm,cadence,87,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706245,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,102,bpm,cadence,88,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706246,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,102,bpm,cadence,88,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706247,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,102,bpm,cadence,88,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706248,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,89,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706249,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,88,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706250,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,105,bpm,cadence,88,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706251,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,87,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706252,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,87,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706253,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,86,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706254,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,106,bpm,cadence,84,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706255,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,106,bpm,cadence,86,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706256,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,106,bpm,cadence,87,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706257,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,106,bpm,cadence,87,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706258,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,106,bpm,cadence,86,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706259,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,106,bpm,cadence,86,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706260,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,106,bpm,cadence,84,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706261,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,105,bpm,cadence,85,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706262,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,85,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706263,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,85,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706264,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,84,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706265,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,84,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706266,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,102,bpm,cadence,85,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706267,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,84,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706268,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,84,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706269,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,85,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706270,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,86,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706271,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,85,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706272,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,84,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706273,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,102,bpm,cadence,84,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706274,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,102,bpm,cadence,83,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706275,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,102,bpm,cadence,84,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706276,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,102,bpm,cadence,84,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706277,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,83,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706278,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,103,bpm,cadence,84,rpm,temperature,23,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706279,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,85,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706280,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,105,bpm,cadence,83,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706281,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,107,bpm,cadence,83,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706282,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,106,bpm,cadence,84,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706283,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,107,bpm,cadence,84,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706284,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,107,bpm,cadence,84,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706285,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,107,bpm,cadence,83,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706286,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,106,bpm,cadence,83,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706287,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,106,bpm,cadence,83,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706288,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,106,bpm,cadence,82,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706289,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,107,bpm,cadence,82,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706290,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,107,bpm,cadence,82,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706291,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,107,bpm,cadence,83,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706292,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,108,bpm,cadence,84,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706293,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,109,bpm,cadence,83,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706294,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,108,bpm,cadence,83,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706295,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,107,bpm,cadence,84,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706296,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,108,bpm,cadence,83,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706297,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,107,bpm,cadence,83,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706298,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,108,bpm,cadence,83,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706299,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,107,bpm,cadence,83,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706300,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,107,bpm,cadence,83,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706301,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,105,bpm,cadence,83,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706302,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,105,bpm,cadence,81,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706303,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,105,bpm,cadence,83,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706304,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,83,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706305,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,104,bpm,cadence,84,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706306,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,105,bpm,cadence,84,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706307,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,105,bpm,cadence,84,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706308,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,105,bpm,cadence,83,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706309,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,106,bpm,cadence,83,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706310,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,107,bpm,cadence,83,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706311,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,108,bpm,cadence,82,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
Data,4,record,timestamp,1096706312,s,altitude,0.0,m,speed,0.0,m/s,heart_rate,107,bpm,cadence,83,rpm,temperature,22,C,power,60,watts,enhanced_altitude,0.0,m,enhanced_speed,0.0,m/s,,,,,,,,,
